case,phi1_center_deg,phi1_lo_deg,phi1_hi_deg,n_total,phi2_deg_median,phi2_deg_width,phi2_deg_nvalid,distance_kpc_median,distance_kpc_width,distance_kpc_nvalid,pm1_masyr_median,pm1_masyr_width,pm1_masyr_nvalid,pm2_masyr_median,pm2_masyr_width,pm2_masyr_nvalid,rv_kms_median,rv_kms_width,rv_kms_nvalid
G3,-31.0,-32.0,-30.0,13629,-0.05436685609637325,0.2095189342330472,13629,7.532731406488036,0.044876729042012585,13629,-12.956663993018081,0.08026584780601037,13629,-3.0699146816246388,0.03784269198703275,13629,-80.74276390558119,2.68226921944032,13629
G3,-29.0,-30.0,-28.0,9201,0.3617396835023829,0.24588689077074108,9201,7.747202415826733,0.06324544248371688,9201,-12.54590987610637,0.12935046562841712,9201,-2.916701412841247,0.039295493887320204,9201,-91.6755734256026,4.5141173214858075,9201
G3,-27.0,-28.0,-26.0,5608,0.40804754369632545,0.24111009313897827,5608,7.884107744468491,0.05838887807840165,5608,-12.242614952898444,0.10906626903121015,5608,-2.831395079723472,0.032920490145292663,5608,-105.4154675895201,4.964869635282795,5608
G3,-25.0,-26.0,-24.0,8732,0.27295110800516453,0.21703981887203305,8732,7.959131700027946,0.04957005634463055,8732,-12.055333890455932,0.0962252235004331,8732,-2.7726652158359624,0.03009187071915823,8732,-119.28829764659866,4.124100688800026,8732
G3,-23.0,-24.0,-22.0,10268,0.21450983930257478,0.1835086556921271,10268,8.057429456885313,0.05637028947112879,10268,-11.83972624684456,0.11254254900702262,10268,-2.707154782373504,0.033338974208343516,10268,-129.62043809203595,4.155501265208943,10268
G3,-21.0,-22.0,-20.0,6595,0.15800193602956397,0.2309644044935244,6595,8.190736800946917,0.06272391244599948,6595,-11.536084418213298,0.11462044609161788,6595,-2.6295728289039344,0.034122548914659365,6595,-142.75354864042714,4.711574723287552,6595
G3,-19.0,-20.0,-18.0,8485,0.009624425763743363,0.2608117168193715,8485,8.299890765124038,0.06036583354925977,8485,-11.28513615775744,0.11265532100441994,8485,-2.5677548506225136,0.03225652150186157,8485,-154.83470833791282,4.199998694545429,8485
G3,-17.0,-18.0,-16.0,9186,-0.13175678721023137,0.23109706171217687,9186,8.424444667332075,0.06030265931172893,9186,-11.016882468200876,0.11479255279058936,9186,-2.5041042116758208,0.029504843622114228,9186,-166.07506517467849,4.351127828458105,9186
G3,-15.0,-16.0,-14.0,8745,-0.2697144849955553,0.21157741703900768,8745,8.559764477855907,0.06645671100588724,8745,-10.72747610685074,0.12094360395833018,8745,-2.4412408875306357,0.03057922201017195,8745,-177.4350647787612,4.3457040709623715,8745
G3,-13.0,-14.0,-12.0,8400,-0.39502520819303727,0.197314468593498,8400,8.706141039797238,0.06974343953599814,8400,-10.427586000996099,0.12475724686087891,8400,-2.377210579425128,0.03162424894269758,8400,-188.63354729256775,4.029222458368203,8400
G3,-11.0,-12.0,-10.0,7242,-0.5205420149544187,0.19101467297258085,7242,8.868223735982184,0.06856928576958782,7242,-10.112935795999073,0.11875560931294334,7242,-2.3109796610114595,0.029858959097956984,7242,-199.36805811159795,3.9413758897128526,7242
G3,-9.0,-10.0,-8.0,5230,-0.6858351812456764,0.20634228913539074,5230,9.029256756308074,0.07081440168139636,5230,-9.804932298022681,0.11778920255797719,5230,-2.2524441692962256,0.029642173937389334,5230,-209.75763826721277,3.7510114563815593,5230
G3,-7.0,-8.0,-6.0,3452,-0.8756671617751348,0.21764506315217166,3452,9.197691438767967,0.07592984937631987,3452,-9.490065499605908,0.12157479805485157,3452,-2.1962096557079134,0.028333682012660993,3452,-220.31750098927554,3.668539284783598,3452
G3,-5.0,-6.0,-4.0,2300,-1.0699534339540353,0.21089561286026734,2300,9.372256098979616,0.07570188701962717,2300,-9.181670441223918,0.12061015154612352,2300,-2.1403186601355326,0.02634852858024339,2300,-230.09302173652378,3.425396771563548,2300
G3,-3.0,-4.0,-2.0,1354,-1.2882708669947749,0.20116543925491517,1354,9.56714878499857,0.08035592075897306,1354,-8.855335106492543,0.12125561654392576,1354,-2.0841378520852,0.025221262775677177,1354,-239.84966836541327,3.2757119600218956,1354
G3,-1.0,-2.0,0.0,750,-1.5110707463296804,0.17108349525704544,750,9.769597052779302,0.08061921134062562,750,-8.53220320200049,0.11963525670321361,750,-2.0304788415415764,0.021827434526863924,750,-249.35777682054666,3.208869539349484,750
G4,-59.0,-60.0,-58.0,2993,-0.6187077939340073,0.24907374900760434,2993,6.978564484122745,0.042654545660803,2993,-13.613779706128655,0.10763512753872474,2993,-3.764143182385411,0.029252835046743395,2993,104.23493669575537,4.760567225991533,2993
G4,-57.0,-58.0,-56.0,4061,-0.559553970312311,0.2560526905260723,4061,6.964531441313733,0.045817923559820894,4061,-13.751742934853926,0.11738873524492753,4061,-3.7432431452540786,0.029286018098273796,4061,91.31476460207045,4.688761593007834,4061
G4,-55.0,-56.0,-54.0,4918,-0.502689336368641,0.2452663677026586,4918,6.961588075747341,0.044392595127210326,4918,-13.855573910209472,0.11105794071320181,4918,-3.7168894144667832,0.027495512259443064,4918,78.44138920275032,4.871890408094725,4918
G4,-53.0,-54.0,-52.0,5626,-0.4357295607543961,0.2439329021740511,5626,6.968193143791072,0.03884587469990104,5626,-13.925591727851039,0.09378565922759242,5626,-3.6850498959393123,0.027485964181285884,5626,65.2239961663517,4.837887471248345,5626
G4,-51.0,-52.0,-50.0,5995,-0.36913162484628453,0.2423929879594413,5995,6.986520953694472,0.038274144762191264,5995,-13.957422788072213,0.09162516912892935,5995,-3.647702906066401,0.02664097333786976,5995,52.28651341323461,4.809835769965682,5995
G4,-49.0,-50.0,-48.0,6319,-0.3097434429053839,0.24470228981650108,6319,7.00589223442317,0.04182419894914225,6319,-13.973195186485396,0.10065760158109341,6319,-3.6089674716388376,0.027954243385862925,6319,38.71016189068272,4.873474420446564,6319
G4,-47.0,-48.0,-46.0,6876,-0.29616404456347034,0.2621016820509146,6876,7.025172066739533,0.04289686738779013,6876,-13.981069753893557,0.10409947259296144,6876,-3.5660505510919345,0.027255512243201975,6876,25.51197563751516,5.015271004791468,6876
G4,-45.0,-46.0,-44.0,6840,-0.27807851443095866,0.2717207346084147,6840,7.054199460121813,0.03730963324643046,6840,-13.95782133005812,0.08556911151578658,6840,-3.5193197459056735,0.026137422361561358,6840,12.227652864770722,4.910783906037706,6840
G4,-43.0,-44.0,-42.0,5973,-0.2755330736423221,0.28337642329956314,5973,7.093246129339844,0.039463683503087044,5973,-13.900665059431365,0.08845193865462112,5973,-3.4676100437397865,0.02606136367310654,5973,-0.6560114146347863,4.793655075397901,5973
G4,-41.0,-42.0,-40.0,4358,-0.3126459352918257,0.2741648390904814,4358,7.122688232694827,0.04419175207714228,4358,-13.85900886183741,0.09973020324717194,4358,-3.421749802006728,0.027248740326456633,4358,-13.892436224311155,5.189731888916532,4358
G4,-39.0,-40.0,-38.0,6367,-0.2691027810093386,0.21735243832803625,6367,7.188365590523055,0.0426532831544199,6367,-13.71620301517438,0.10267341369489724,6367,-3.362519449934537,0.03278650620232863,6367,-28.709434781503955,4.7901478975222185,6367
G4,-37.0,-38.0,-36.0,7198,-0.2103018461784028,0.18895087096024651,7198,7.255826215066179,0.03589609470988165,7198,-13.570172640654953,0.078024398457928,7198,-3.296716129165433,0.030084506828739,7198,-40.140489149966264,4.413927076033155,7198
G4,-35.0,-36.0,-34.0,4675,-0.24299776218629765,0.20410792957122498,4675,7.317809122589902,0.04313789863496263,4675,-13.430416334696497,0.09417823102425024,4675,-3.2317751957270566,0.02923797036051588,4675,-53.77359509691705,4.756144095461989,4675
G4,-33.0,-34.0,-32.0,5093,-0.27663256473783315,0.21521099477244404,5093,7.377208307896354,0.046234569431254716,5093,-13.287111130790226,0.09933084085914688,5093,-3.17721109728006,0.03215777670908071,5093,-67.26823839607005,5.036878057659471,5093
G4,-31.0,-32.0,-30.0,12137,-0.07730248504422979,0.22663753501958864,12137,7.5298961161881754,0.06116266209108812,12137,-12.943825207278643,0.10357525196287685,12137,-3.069854959308797,0.044596255540268435,12137,-81.73515781951248,2.7578002515145585,12137
G4,-29.0,-30.0,-28.0,9227,0.36368997066175013,0.24426468569836599,9227,7.7478727321096335,0.06345485444025041,9227,-12.546049888098482,0.12983127157506993,9227,-2.9163833222675817,0.03949579597762815,9227,-91.65550145004126,4.487477407706307,9227
G4,-27.0,-28.0,-26.0,5495,0.41855712938973716,0.23990900193930584,5495,7.887555232055489,0.05703462391645787,5495,-12.235287162933222,0.10840849354164127,5495,-2.829243717719979,0.03306168296680473,5495,-105.3412559286823,5.016330582768941,5495
G4,-25.0,-26.0,-24.0,8473,0.28048254554486907,0.21810056538779093,8473,7.9619185539173385,0.04856349410173612,8473,-12.049639923942461,0.09347862210165396,8473,-2.771574941448717,0.029468799304652665,8473,-119.39569637370282,4.077559158847742,8473
G4,-23.0,-24.0,-22.0,10357,0.21902305099395294,0.18024398728673163,10357,8.059820555038865,0.056204410473820667,10357,-11.834909139376569,0.11289716544904703,10357,-2.706093277955942,0.03343886687794263,10357,-129.69034757802552,4.172913789000715,10357
G4,-21.0,-22.0,-20.0,6052,0.18532304509706607,0.21388311567550305,6052,8.200149996112227,0.06333911866905105,6052,-11.525141884493841,0.11597365932669704,6052,-2.6255507332667323,0.03374447286418551,6052,-142.35984747582404,4.883363854527441,6052
G4,-19.0,-20.0,-18.0,8171,0.03244033157242763,0.251567532622796,8171,8.310543875833796,0.060818400670854124,8171,-11.269552639185637,0.11312281237228132,8171,-2.5609769591389555,0.03156772504550711,8171,-154.84139042607882,4.207374601720639,8171
G4,-17.0,-18.0,-16.0,9435,-0.10543464087058144,0.23141727755235286,9435,8.43384790819172,0.061792296168706504,9435,-11.002401141781244,0.11669211282404683,9435,-2.496912816736247,0.029901092935935465,9435,-165.9798095291,4.359980172072871,9435
G4,-15.0,-16.0,-14.0,8978,-0.24990914124376729,0.21617329601538243,8978,8.568126926962442,0.065732431170742,8978,-10.718010838973676,0.11802228832015549,8978,-2.4346984090141186,0.029812410308998328,8978,-177.3727552271041,4.3072094410122626,8978
G4,-13.0,-14.0,-12.0,8507,-0.3812937171900436,0.19817811083458484,8507,8.711400646479996,0.06910613925353533,8507,-10.420289440067183,0.12408200601531896,8507,-2.37218225370929,0.03097367359660048,8507,-188.61302570775567,4.048917781705721,8507
G4,-11.0,-12.0,-10.0,7395,-0.5097309935966872,0.19301406934667042,7395,8.873190675719753,0.06881448558039391,7395,-10.106588466586153,0.1193453912216213,7395,-2.306199584215252,0.030086527629243073,7395,-199.30855195484102,3.9683678502221023,7395
G4,-9.0,-10.0,-8.0,5385,-0.6742013650685915,0.20536997581210645,5385,9.034590429194147,0.0714452668265587,5385,-9.798583210835359,0.11829286568630665,5385,-2.2475466276359373,0.03001677289113534,5385,-209.75561794932824,3.798890921045592,5385
G4,-7.0,-8.0,-6.0,3542,-0.8663982371194703,0.21738694248803214,3542,9.20422094617018,0.07649520318871494,3542,-9.484163455597553,0.12354692661033324,3542,-2.191423308478732,0.02838788407647883,3542,-220.33508395523862,3.6837013794034594,3542
G4,-5.0,-6.0,-4.0,2335,-1.065210632539964,0.21130043590520764,2335,9.37939599793699,0.0749295457835842,2335,-9.175035359095517,0.1160564566921776,2335,-2.1356975806804486,0.026087161452589734,2335,-230.13710575135795,3.426514761396972,2335
G4,-3.0,-4.0,-2.0,1398,-1.284127092746962,0.20441192225468388,1398,9.571839026815592,0.07977285584849467,1398,-8.850372422021156,0.1225364297255648,1398,-2.079960541268062,0.02510905496536419,1398,-239.8377029212699,3.274081547519423,1398
G4,-1.0,-2.0,0.0,759,-1.5110527532643627,0.17435555446689005,759,9.772800079948203,0.08049376945585524,759,-8.528736415456468,0.11730982192575484,759,-2.026827038012965,0.021724734745778403,759,-249.31919589372882,3.1630087603789034,759
G5,-59.0,-60.0,-58.0,2994,-0.6191407683798769,0.2488229849719849,2994,6.978498614908021,0.04263246534624184,2994,-13.61388011099846,0.10737034241698698,2994,-3.7641557576069564,0.029288960742782543,2994,104.24337394964087,4.758463828247902,2994
G5,-57.0,-58.0,-56.0,4059,-0.5597271894240651,0.25632057070262565,4059,6.964461306290292,0.045823966132217175,4059,-13.751857787452575,0.11714159652531397,4059,-3.7433169570702076,0.029293953035314745,4059,91.31902256545237,4.694539896129885,4059
G5,-55.0,-56.0,-54.0,4923,-0.5031472592834476,0.24548274085243357,4923,6.961475472805533,0.04437312601422841,4923,-13.855737312171268,0.11096191085316662,4923,-3.716929484887612,0.02755400633358688,4923,78.44275010942742,4.874302575703369,4923
G5,-53.0,-54.0,-52.0,5624,-0.4362667651777222,0.2436009614886331,5624,6.968096598903708,0.03884513589717552,5624,-13.925729368280326,0.09381072218398119,5624,-3.6851229846007705,0.02750189326644188,5624,65.22220775730855,4.851190454868388,5624
G5,-51.0,-52.0,-50.0,5999,-0.36927770713432195,0.2423814286896058,5999,6.986465388830814,0.03828903632393614,5999,-13.957560002560413,0.09159573995661285,5999,-3.647728549346369,0.026661542260094692,5999,52.29235498246756,4.824101124071506,5999
G5,-49.0,-50.0,-48.0,6320,-0.3101896360283707,0.24518039229714816,6320,7.005842813965955,0.04168462295137125,6320,-13.973363520093702,0.10046025770485417,6320,-3.6089710354928375,0.02793412147388844,6320,38.712697635093036,4.875211652823842,6320
G5,-47.0,-48.0,-46.0,6877,-0.2964112485347303,0.26157381025522647,6877,7.025036594757906,0.04293764593073108,6877,-13.981667185805492,0.10436765907531753,6877,-3.566164918140956,0.02724949886598124,6877,25.508273514875466,5.013341437817473,6877
G5,-45.0,-46.0,-44.0,6838,-0.2786277268433851,0.2720509811156607,6838,7.054085358529552,0.03726483012831012,6838,-13.958012251538058,0.08549364425629857,6838,-3.5193625795192647,0.026084707864042638,6838,12.21414113754983,4.9021386771196855,6838
G5,-43.0,-44.0,-42.0,5974,-0.2760955089942712,0.28351760220139266,5974,7.093127570879574,0.03946461716881034,5974,-13.90101970773997,0.08843311755862023,5974,-3.4676807484401655,0.026002743357594782,5974,-0.6581870515920694,4.794845310790881,5974
G5,-41.0,-42.0,-40.0,4358,-0.31282229116225324,0.27405769187799295,4358,7.122686166521688,0.04437560879164714,4358,-13.85870923233251,0.09973335966475481,4358,-3.4218035923663574,0.027280246518162965,4358,-13.896629873701583,5.179626672947139,4358
G5,-39.0,-40.0,-38.0,6373,-0.2694513908192696,0.21766664600573327,6373,7.1884950517952335,0.04266228522904435,6373,-13.716055610484869,0.10250864870657406,6373,-3.362528566056726,0.032865855179850405,6373,-28.710003386345747,4.804689379616862,6373
G5,-37.0,-38.0,-36.0,7161,-0.2106846525159269,0.18926250380373114,7161,7.2557393894121756,0.035898956597824404,7161,-13.570286622713603,0.07833646928838654,7161,-3.296817912813327,0.030044287475006627,7161,-40.126492136979834,4.416178933739851,7161
G5,-35.0,-36.0,-34.0,4676,-0.2423461321686961,0.20354269706429765,4676,7.317759028167352,0.04299993438825437,4676,-13.430070855436659,0.09388400315506075,4676,-3.2315236310450364,0.02913668967684143,4676,-53.80348351836666,4.781882630623303,4676
G5,-33.0,-34.0,-32.0,5086,-0.2759660685669953,0.21580723085844583,5086,7.377530985758179,0.046030077549280284,5086,-13.286437548429117,0.09934934152987454,5086,-3.176965751443304,0.03208493558219627,5086,-67.30854891327891,5.0401149065239546,5086
G5,-31.0,-32.0,-30.0,12165,-0.07700888723310591,0.2260203197525643,12165,7.530409824749224,0.060746958125778114,12165,-12.943792057073233,0.1029163922158173,12165,-3.0698379382127494,0.04452229055835868,12165,-81.71995489240499,2.760649697359842,12165
G5,-29.0,-30.0,-28.0,9225,0.36370858487053104,0.24430068110223185,9225,7.747890271739761,0.06345257932400532,9225,-12.546022553347495,0.1298415217393695,9225,-2.9163762652670897,0.039496130472859506,9225,-91.65821943943843,4.488179327847245,9225
G5,-27.0,-28.0,-26.0,5499,0.4183289900452183,0.2398840374636695,5499,7.887423095985727,0.05708775391479519,5499,-12.235508501969033,0.10828587786750664,5499,-2.8292823810104912,0.03305439528072816,5499,-105.34504366653208,5.016602406568711,5499
G5,-25.0,-26.0,-24.0,8478,0.28045463590670866,0.21805970222178428,8478,7.961859476535965,0.048645936535948474,8478,-12.04962452902998,0.09357074040604085,8478,-2.7715741552699313,0.029490164493500986,8478,-119.39948384370935,4.075558591967994,8478
G5,-23.0,-24.0,-22.0,10351,0.21898679052316788,0.18022758888536458,10351,8.059771965367592,0.05614151386213293,10351,-11.8349363444924,0.11289310858877775,10351,-2.7061172228280728,0.03343924414722979,10351,-129.690698288284,4.172302522197228,10351
G5,-21.0,-22.0,-20.0,6062,0.18420680832564362,0.21389116556288806,6062,8.199971557706975,0.06329854270471877,6062,-11.525248602620195,0.11580990136438904,6062,-2.62563055034729,0.0337517273820451,6062,-142.37089228541473,4.891783844957472,6062
G5,-19.0,-20.0,-18.0,8173,0.03233805856964486,0.25155340875854476,8173,8.310398317168305,0.06073886353022547,8173,-11.269887430622891,0.1129455873347428,8173,-2.5610021399675857,0.03151655959161018,8173,-154.84278166659993,4.205123196770229,8173
G5,-17.0,-18.0,-16.0,9430,-0.10589208538504513,0.23128105924284584,9430,8.433779555755088,0.06184812705304481,9430,-11.002521964344284,0.1166806307816573,9430,-2.4969539135677215,0.02995015853252637,9430,-165.97794554880187,4.353144952121106,9430
G5,-15.0,-16.0,-14.0,8974,-0.25008819633008317,0.21572030182416882,8974,8.568025291204133,0.0657590052034127,8974,-10.718163949991693,0.11810749609516806,8974,-2.434756620333668,0.029849564512460833,8974,-177.37599628920398,4.309641777379003,8974
G5,-13.0,-14.0,-12.0,8511,-0.38152393415824337,0.19820033524408634,8511,8.711357539748592,0.06901812050511717,8511,-10.420482957786668,0.12408037190450918,8511,-2.3721587359038385,0.031023850152433707,8511,-188.61453730917916,4.0478431123168335,8511
G5,-11.0,-12.0,-10.0,7390,-0.5098761745584032,0.1930319772199837,7390,8.873199499769594,0.06884176800784794,7390,-10.10660921962844,0.1193300606734535,7390,-2.3062040513826765,0.030116817115903187,7390,-199.3112381901023,3.9755174508908087,7390
G5,-9.0,-10.0,-8.0,5384,-0.6743234591789542,0.20563246884258982,5384,9.034572815213327,0.07154735141541313,5384,-9.7986058457235,0.11826224499710954,5384,-2.2476280199535195,0.030037352254698706,5384,-209.75366539852493,3.7971705013824004,5384
G5,-7.0,-8.0,-6.0,3539,-0.8667005314146378,0.21684694484079062,3539,9.204116271997497,0.07655763356487719,3539,-9.48408637353539,0.12338840824598199,3539,-2.191498276246658,0.028358648578277496,3539,-220.32973212854975,3.681788128224381,3539
G5,-5.0,-6.0,-4.0,2334,-1.065248125294273,0.21121023365472316,2334,9.37923824751464,0.07487596706890214,2334,-9.175330712878356,0.11586662694328259,2334,-2.1357729077314467,0.026059684117982873,2334,-230.13265776171124,3.4245756551404543,2334
G5,-3.0,-4.0,-2.0,1399,-1.2842323017699464,0.2043097734815883,1399,9.57165222219751,0.07986408463402159,1399,-8.850585644920631,0.12256815355086928,1399,-2.0800097355742406,0.02513279511581786,1399,-239.8351240576941,3.2782984013359946,1399
G5,-1.0,-2.0,0.0,758,-1.511438730858201,0.17405488974227507,758,9.772726030965696,0.08064465443369218,758,-8.528822941012242,0.11704990939016671,758,-2.026879699425147,0.021632683754890424,758,-249.3136679775668,3.142423934866084,758
